id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
25245595,Spacious two-bedroom apartment in  Malá Strana,183685778,The Hideaways Club Limited,,Praha 1,50.087361727583065,14.401108770635734,Entire home/apt,10030,3,0,,,1,307
25246182,"Calm apartment with terrace, swing and barbecue",81687156,Lucie,,Praha 7,50.11250465695162,14.449499354937775,Entire home/apt,1090,2,2,2018-07-21,0.75,1,12
25248459,"Large Flat - AWESOME LOCATION, from LOCALS for YOU",82459266,Zeb,,Praha 2,50.076110455811104,14.416046524847085,Entire home/apt,1526,2,13,2018-08-31,3.58,18,152
25248675,Stylish private room / jungle included,190758599,Martin,,Praha 6,50.09652116130606,14.400023603760728,Private room,698,3,1,2018-08-04,0.63,3,0
25248822,Luxury VIP room for 2 - 15 min from center!,175442252,Yidan,,Praha 9,50.11491649756271,14.508370419478204,Private room,1504,1,0,,,4,286
25249140,Modern apartment with garden and BBQ | Karlin,17882002,Peter,,Praha 8,50.096232112850146,14.44993808151834,Entire home/apt,2246,2,4,2018-08-31,1.12,29,359
25249398,Extra bright apartment / jungle included,190758599,Martin,,Praha 6,50.09695995770589,14.40137424159578,Entire home/apt,1199,2,1,2018-07-07,0.39,3,4
25249854,♥Relaxing & Comfy APT in Historical DOWNTOWN AREA♥,82459266,Zeb,,Praha 2,50.07619346223877,14.417577091733305,Entire home/apt,1265,2,7,2018-08-28,1.91,18,146
25250557,Deluxe Duplex Suite,189059540,Mykhaylo,,Praha 7,50.1002055317955,14.431910112566817,Entire home/apt,2551,2,1,2018-08-05,0.64,5,275
25251383,Grand Piano Apartement,7287777,Simon,,Praha 16,49.98492146596983,14.369297309975519,Entire home/apt,1243,1,1,2018-07-26,0.53,6,288
25251673,"Letna vintage apartment, 6 beds, center close,100m",187422795,Natálie,,Praha 7,50.097744426429905,14.430543537152412,Entire home/apt,2507,2,12,2018-09-16,3.08,1,196
25257229,CONFORTABLE ROOM NEAR AIRPORT & CENTER (free wifi),142992141,Rafael,,Praha 6,50.094558215492775,14.336143649999938,Private room,807,1,19,2018-09-10,4.79,1,48
25258240,Flat with view of Prague Castle,190828570,Denisa,,Praha 1,50.08509530122154,14.413722338378282,Entire home/apt,1199,1,11,2018-09-16,2.75,1,20
25258639,Deluxe Two-Bedroom Apartment,189059540,Mykhaylo,,Praha 7,50.10007850729473,14.43136966072834,Entire home/apt,2551,2,0,,,5,335
25260343,4BR+2BATH Prague AUTHENTIC at Historical center,190651274,Michael,,Praha 1,50.079831211281295,14.426485779360275,Entire home/apt,3663,3,16,2018-09-02,4.07,1,113
25260863,Central Appartement,6371672,Kristina,,Praha 2,50.06601269690245,14.416436006547926,Entire home/apt,2420,2,1,2018-05-29,0.26,1,81
25261302,Near Centre · Top End · 2 Bedroom · Spacious Apt!,65760645,Matyáš,,Praha 2,50.07250510956499,14.435799798530816,Entire home/apt,1199,2,12,2018-09-08,3.91,36,6
25270768,Private room near Andel,47849744,Eva,,Praha 5,50.07352093404231,14.390619652166295,Private room,807,1,2,2018-06-15,0.58,1,0
25274707,Modern Living Nice Residences Area TV Washer Dryer,3529680,Ondřej ✈️,,Praha 10,50.07293063070353,14.478698898541888,Entire home/apt,1025,4,7,2018-08-31,2.41,33,319
25276597,NEW! Letna Duplex apartment (Just walk!),179901205,Eva,,Praha 7,50.098428136529485,14.417774864148212,Entire home/apt,1090,1,8,2018-09-14,3.08,5,17
25278159,NEW! Letna Tower Duplex apartment (Just walk!),179901205,Eva,,Praha 7,50.09911392866861,14.41602468240493,Entire home/apt,1090,1,5,2018-09-15,1.97,5,15
25278659,NEW! Window Large Duplex apartment (Just walk!),179901205,Eva,,Praha 7,50.099107330346556,14.417347709317001,Entire home/apt,1090,1,3,2018-09-14,1.88,5,31
25279164,NEW! Letna apartment (Just walk!),179901205,Eva,,Praha 7,50.09906965021269,14.416048891251991,Entire home/apt,1090,1,2,2018-08-29,1.76,5,18
25279219,"Huge room in the city center, hear of Prague",18013306,Marina,,Praha 1,50.08155055276315,14.420757081650029,Private room,698,3,2,2018-08-17,1.50,14,338
25279360,Letna luxury apartment,111924294,Zaneta,,Praha 7,50.10058183171018,14.426495153541591,Entire home/apt,1308,2,12,2018-09-13,3.27,2,291
25279613,NEW! Letna Large Duplex apartment (Just walk!),179901205,Eva,,Praha 7,50.09957775380422,14.416318494867362,Entire home/apt,1090,1,5,2018-08-23,1.95,5,35
25280573,Central Peace Square Apartment,38100935,Erudon,,Praha 2,50.0765397396243,14.442806350573363,Entire home/apt,3009,1,18,2018-09-16,4.82,31,38
25281121,Unique Old Town Square Apartment,190983123,Libor,,Praha 1,50.091121774778394,14.423606963346415,Entire home/apt,1526,2,3,2018-09-16,1.91,1,208
25281605,Bright & Large App. 80m2 next to Charles Bridge,17813224,Kerstin,,Praha 1,50.082192744724836,14.406695151503888,Entire home/apt,3053,3,1,2018-08-12,0.75,2,316
25283987,Praha 10 Vršovice Konopištská 9 byt 36 m+balkon 5m,190996262,Eva,,Praha 10,50.072187887224864,14.46715189321681,Entire home/apt,611,1,16,2018-09-19,4.29,1,300
25284778,Light room in the center overlooking the Museum,3356469,Tania,,Praha 2,50.07711706089959,14.433005448060824,Private room,894,1,29,2018-09-16,9.26,1,171
25301504,Roomy apartment with park view BALCONY in center 2,107517937,Vit,,Praha 2,50.077789571497306,14.437169981649536,Entire home/apt,981,2,12,2018-09-05,3.79,5,142
25305618,Renovated Studio next to the ASTRONOMICAL CLOCK,128620302,Martin,,Praha 1,50.088791005154825,14.421103837290172,Entire home/apt,2398,2,2,2018-07-31,0.74,10,65
25312311,"Amazing View, Modern Apartment",105613113,Lukáš,,Praha 10,50.07710946960548,14.483715222142424,Entire home/apt,850,2,0,,,2,16
25314065,Cool Studio with a terrace & a great city view,33706546,Eva,,Praha 2,50.075423082257025,14.417150336449172,Entire home/apt,1003,1,7,2018-09-18,3.18,3,115
25321991,BA Prague - Apartmán Standard,18162588,Jarda,,Praha 10,50.070483480169074,14.451718314221088,Entire home/apt,1308,2,0,,,8,364
25322822,Modern apartment 3 rooms near Botanical garden and Zoo,83248572,Alena,,Praha 8,50.126514533789106,14.420481879672943,Entire home/apt,1701,3,2,2018-08-14,1.36,1,65
25330958,ROYAL Bedroom Vysehrad at WELLNESS LOFT PRAGUE,88066698,Pavel & Vojta,,Praha 2,50.07285481510425,14.415192411052855,Private room,2507,2,22,2018-09-10,5.95,4,79
25333030,Krásný byt 106m2 v centru Prahy,191330502,Tomas,,Praha 2,50.078987322303455,14.43397259808116,Entire home/apt,3641,1,2,2018-08-07,0.73,3,342
25333422,New cozy apartment with everything you need,70607398,Jan,,Praha 3,50.076080777833134,14.455633132056084,Entire home/apt,1243,1,13,2018-09-15,4.06,2,163
25334827,Sweet and cozy room in Prague’s artsy neighborhood,191339864,Chrystyna,,Praha 7,50.101785440017395,14.43075747092639,Private room,698,1,7,2018-08-13,1.88,1,55
25335073,"Clean, quiet and still central",180899519,Markéta,,Praha 6,50.08602677611706,14.382233327158211,Entire home/apt,829,3,0,,,1,73
25336514,120m2 apartment with home cinema and A/C,6728474,Jakub,,Praha 10,50.07168247077888,14.454768868770268,Entire home/apt,959,28,1,2018-07-05,0.38,1,59
25336990,I love Prague,180321442,Sanaj,,Praha 3,50.07678131271848,14.466324448413634,Private room,1047,1,4,2018-09-19,1.60,1,80
25338264,Calm place over the corner of Prague monuments,71781431,Jana,,Praha 6,50.098772824356146,14.381314187438377,Private room,501,2,2,2018-08-28,1.07,1,27
25341266,Cozy & Quiet Apartment - Amazing Central Location,82459266,Zeb,,Praha 1,50.077744414430335,14.416661877630288,Entire home/apt,1003,2,4,2018-09-03,2.93,18,137
25341781,Cozy Bohemian Apartment with balcony,191377347,Ilona,,Praha 7,50.10246385239031,14.419511016490345,Entire home/apt,1504,2,6,2018-08-28,2.02,1,109
25343107,► Lovely Flat in Old Monastery - perfect for two ◄,82459266,Zeb,,Praha 1,50.078115730050946,14.416876750285352,Entire home/apt,1265,2,9,2018-08-17,2.73,18,114
25345604,Become King♕ and Queen♔ at WELLNESS LOFT PRAGUE,88066698,Pavel & Vojta,,Praha 2,50.07407290507408,14.41616205844398,Private room,2507,2,22,2018-09-12,5.64,4,79
25349300,Cozy beautiful apartment in the center,191425161,Adrian,,Praha 2,50.068323095543825,14.41845303719945,Entire home/apt,741,3,17,2018-08-26,4.40,1,143
25349588,♦ Central Apartment - WONDERFUL & QUIET Location ♦,82459266,Zeb,,Praha 2,50.077342599968524,14.416182442534938,Entire home/apt,1265,2,7,2018-09-04,2.36,18,144
25349859,Renovated spacious apartment near the city center,3368229,Dusan,,Praha 5,50.07415092437666,14.392688532074391,Entire home/apt,2006,2,14,2018-08-26,3.82,1,161
25359161,Unique apartment 106 sqm near the Old Town Square,109535668,Petr,,Praha 1,50.087695584004756,14.4186875110342,Entire home/apt,4993,2,12,2018-09-07,3.36,1,138
25367201,OLD TOWN APARTMENT ONLY STEPS TO CHARLES BRIDGE,60197096,Eva And David,,Praha 1,50.085609560969075,14.408891188186992,Entire home/apt,3489,3,7,2018-09-16,4.38,1,224
25369286,Fine Flat - Fair Fare For Fabulous Friends,82459266,Zeb,,Praha 2,50.07658725645191,14.416413104472547,Entire home/apt,1265,2,10,2018-08-31,3.45,18,138
25369404,CENTRE DUPLEX 100 m2 BALCONY+MUSEUM+FREE BREAKFEST,107115674,Martin & Markéta,,Praha 2,50.07781750022949,14.441760337165647,Entire home/apt,3031,1,18,2018-09-11,5.05,3,36
25371686,Cozy studio in Prague 1,191563547,Monika,,Praha 1,50.07790979262703,14.426718605346226,Entire home/apt,1003,1,12,2018-09-07,3.27,1,45
25375915,Nice flat for rent,92822990,Zuzana,,Praha 10,50.07126497565806,14.451741261286546,Entire home/apt,894,2,9,2018-07-12,2.60,1,0
25376224,Manager,190461875,Ji Ha,,Praha 1,50.08770867665694,14.428086385903784,Entire home/apt,2573,2,2,2018-07-22,0.67,2,0
25384765,Exclusive 5★ home in ❤️ of Old Town | AC ♛Bed TV,89618054,Nikola,,Praha 1,50.084505701410016,14.41724033361916,Entire home/apt,3510,2,19,2018-09-15,6.40,8,260
25390646,Private room for 2 with roof terrace and Wifi,7674697,Eliss And Mirek,,Praha 18,50.14021481182506,14.50782399644781,Private room,436,1,19,2018-09-17,5.76,2,195
25390709,Cosy fully equipped Apt next to metro 10min center,191683646,Klara,,Praha 6,50.09630849408021,14.357048240508435,Entire home/apt,1461,2,5,2018-08-31,1.81,1,73
25395708,YogaClub Sleepover Riverside Centre: Studio,2285744,Micha,,Praha 5,50.076966689512346,14.407036815574529,Private room,1199,1,2,2018-07-07,0.55,5,83
25400101,YogaClub Sleepover in Yoga Room Shared Shower,2285744,Micha,,Praha 5,50.07651912687632,14.408157152942206,Private room,676,1,0,,,5,83
25407137,Luxury DoMo Apartment 4,26813505,Zuzana,,Praha 1,50.081750419552066,14.416078536820958,Entire home/apt,2551,3,0,,,4,365
25412968,HOSTEL HELLO DVOULŮŽKO,191844462,Jan,,Praha 4,50.06368763547566,14.429855094751924,Private room,894,1,9,2018-09-10,2.35,10,146
25413892,Brand new apartment in the center of Old Town,191851164,Ester & Chris,,Praha 1,50.082514242871774,14.41491689277736,Entire home/apt,2289,1,8,2018-09-18,3.00,1,330
25416992,Spacious room for two in apartaments,123435986,Andrei,,Praha 6,50.101919305673995,14.408829467826493,Shared room,305,15,1,2018-05-27,0.26,1,0
25417215,Large Modern Penthouse loft with private terrace,93084945,Shay,,Praha 3,50.080099568593766,14.45074861782743,Entire home/apt,4361,3,1,2018-07-01,0.37,1,0
25420333,Cosy  55 m2 apartment in Vinohrady,181921889,Katerina,,Praha 2,50.07498795636982,14.444643124737738,Entire home/apt,981,1,9,2018-09-01,2.33,1,16
25422097,Quiet OLD TOWN Apartment,5003101,Galyna,,Praha 1,50.08952217622049,14.426302986999163,Entire home/apt,2071,2,12,2018-09-18,4.74,5,340
25422401,Sunny loft Prague,50716417,Pavel,,Praha 5,50.071197375901455,14.385940223926376,Entire home/apt,2507,2,3,2018-07-25,0.87,1,77
25423614,Apartment N°14 in Residence Waldes,156050601,Martin,,Praha 4,50.06406492677371,14.432103956094977,Entire home/apt,1265,2,0,,,8,2
25433147,YogaClub Sleepover Double Bedroom Shared Shower,2285744,Micha,,Praha 5,50.077034645233276,14.408125675090016,Private room,894,1,0,,,5,83
25433840,Letná retro home,77444298,Irena,,Praha 7,50.10028995348859,14.417137304136707,Entire home/apt,480,2,12,2018-09-04,5.14,3,283
25439922,Praha-Chodov (nice room),192022994,Daniela,,Kunratice,50.02065420162334,14.48856866223041,Private room,305,2,6,2018-08-28,2.47,1,231
25440159,nachazime se na hranici Prahy 2,60471012,Jelena,,Praha 10,50.068806051068805,14.449525994274689,Private room,1701,1,0,,,1,292
25441830,Prague Watchtower ⛪ Great View 2BDR Washer Dryer,3529680,Ondřej ✈️,,Praha 2,50.07657289564046,14.420815614979835,Entire home/apt,1265,1,17,2018-09-12,4.68,33,318
25442383,"New apartment,free parking,nearby metro B,O2 arena",191493396,Petra & Ondra,,Praha 14,50.100324517728254,14.534960105528034,Entire home/apt,1439,1,23,2018-09-16,6.27,1,52
25446480,WOW WOW Apartment,3874737,I Love Prague,,Praha 4,50.042218876353196,14.438520694757266,Entire home/apt,9899,2,0,,,4,89
25449046,Ubytování v toskanské vile Praha 9,192092850,Klára,,Klánovice,50.10526390840528,14.657538512045049,Private room,305,1,34,2018-09-17,9.27,1,349
25449418,Stylish private room / jungle included,190758599,Martin,,Praha 6,50.0981661007718,14.40028531451835,Private room,698,2,0,,,3,27
25450327,Vyšehrad Studio - Private Parking 9 Eur/Day,181785001,Sarka,,Praha 4,50.06045783064517,14.426420410306307,Entire home/apt,1068,1,9,2018-09-02,2.55,1,203
25452628,Klidný stinný apartmán u Vily Vlčovky,145028192,Soňa,,Praha 6,50.09959215449485,14.381326226296075,Entire home/apt,1199,2,14,2018-09-07,5.60,1,0
25454141,Home Sweet Home Apartment Prague1,21827720,Oksana,,Praha 1,50.08220197144595,14.404781600258495,Entire home/apt,3053,1,20,2018-09-08,5.36,1,322
25456292,Stylish retro flat in Prague 4 (20 mins to center),28414932,Marti,,Praha 4,50.0463174900895,14.487396328243733,Entire home/apt,916,3,2,2018-07-08,0.55,1,218
25465479,HOSTEL HELLO DVOULŮŽKO STANDARD,191844462,Jan,,Praha 2,50.06575573800021,14.429937107070037,Private room,807,1,13,2018-09-17,3.48,10,142
25465850,Homey flat close to centre,8832697,Jitka,,Praha 3,50.09131000493464,14.475418629844205,Entire home/apt,872,2,5,2018-07-13,1.46,1,142
25466247,Exotic Double room with Jacuzzi and sauna,48640172,Hostel,,Praha 1,50.0863127099052,14.421639639174677,Private room,3510,1,0,,,15,352
25466307,"Loft apartment with a view, close to the riverside",59337651,Veronika,,Praha 4,50.03634204999705,14.412946819619803,Entire home/apt,1199,3,2,2018-07-07,0.61,1,0
25466444,HOSTEL HELLO JEDNOLŮŽKO,191844462,Jan,,Praha 2,50.065911627240844,14.429460431925884,Private room,501,1,23,2018-09-07,6.16,10,145
25467918,Central flat. The oasis of peace and all you need.,38223590,Michaela,,Praha 3,50.089639344616934,14.46946271719301,Entire home/apt,654,2,8,2018-09-13,2.45,1,0
25468573,Zborovska Cozy Apartment,140531122,Patrik,,Praha 5,50.07735130846803,14.406363983672444,Entire home/apt,2507,2,21,2018-09-16,5.73,1,141
25470062,Luxury apartment in the center of Prague,47717433,Andrea,,Praha 2,50.07374089660721,14.438854408458088,Entire home/apt,1526,3,6,2018-09-04,2.17,1,113
25476815,Premium Central Prague Apartment 27 - U Půjčovny 6,59354250,Kateryna,,Praha 1,50.08304072397391,14.430542926628998,Entire home/apt,1526,2,1,2018-06-09,0.29,8,0
25477445,Charming flat in Vinohrady | L,57112103,Igor,,Praha 10,50.07529155020459,14.449125654217253,Entire home/apt,959,2,0,,,12,279
25477561,Charming flat in Vinohrady | Fr,57112103,Igor,,Praha 3,50.07746714849114,14.449442788446401,Entire home/apt,959,2,2,2018-09-02,0.81,12,271
25478376,Large room in trendy part of Prague,26274262,Amelia,,Praha 3,50.081120853890035,14.4529126355365,Private room,611,2,22,2018-09-19,6.00,1,0
25479279,Andel City Center apartment,108009329,Lucie,,Praha 5,50.07047157244267,14.404983222627145,Entire home/apt,1243,1,15,2018-08-11,4.29,1,97
25482215,Apartment Nad Museem 2nd floor 10,80409479,Ksenia,,Praha 2,50.07842123471785,14.434236755421457,Entire home/apt,2006,2,2,2018-07-15,0.58,8,362
25482630,"Benátská, Praha 2",42252810,Andrea,,Praha 2,50.0706134663215,14.420107951221336,Entire home/apt,1090,2,22,2018-09-18,6.35,1,284
25483325,Bright and Spacios Room,192324932,Casa,,Praha 10,50.07167799674749,14.451384547553504,Private room,763,3,3,2018-07-29,0.83,1,0
25485279,Big apartment Rezidence Eliska near to the center,84291520,Michal,,Praha 9,50.10465146268046,14.501518547869708,Entire home/apt,1897,2,2,2018-08-23,1.82,1,328
25485841,Modern apartment with a large garden,9940884,Honza,,Praha 15,50.05034396903607,14.52339860189529,Entire home/apt,2507,2,6,2018-08-21,1.75,1,157
25487337,The Nest in Prague,129596874,Lucia,,Praha 10,50.07981687718454,14.504012932505171,Entire home/apt,1068,2,8,2018-09-01,2.33,1,82
25491795,"Byt u metra, nedaleko lesa.",192396751,Jiřina,,Praha 11,50.03600803154794,14.48286810015962,Entire home/apt,2747,14,0,,,1,365
25497868,Cool bohemian apparment 2,91326482,Eliska,,Praha 3,50.087543832162304,14.447208415428635,Entire home/apt,1199,2,17,2018-09-02,5.31,4,82
25500604,Spacious Bright Apartment in the city centre,156652232,Artem,,Praha 2,50.077376391055495,14.423605441977182,Entire home/apt,3314,1,12,2018-08-26,3.33,1,0
25501423,Central Studio Vítkov With Terrace,38100935,Erudon,,Praha 3,50.085328740342376,14.449717227329973,Entire home/apt,3009,1,24,2018-09-17,6.92,31,10
25503526,Stylish Apt · Balcony · Close to Centre,92781139,Jakub,,Praha 5,50.06910910115396,14.40151625639816,Entire home/apt,807,2,5,2018-08-08,1.76,19,1
25505925,Beautiful apartman in ZEN garden,147187674,Baronka,,Praha 10,50.058021619366585,14.503527436921564,Entire home/apt,1025,2,5,2018-08-16,1.53,1,0
25510867,"HYGGE styled place, CENTER and AIRPORT so close!",79324113,Pavlína,,Praha 6,50.09895767636583,14.35350008815593,Entire home/apt,959,2,13,2018-09-13,4.02,1,29
25512452,Unique apartment with terrace,80409479,Ksenia,,Praha 3,50.08732637469661,14.44967514246051,Entire home/apt,2507,2,1,2018-06-03,0.27,8,0
25513957,Vinohrady byt  70 m2 s terasou,192530031,Jana,,Praha 10,50.07237112832685,14.467671434639447,Entire home/apt,1919,1,1,2018-08-20,0.94,1,0
25523048,Room in Prague/Shared Apartment,24179192,Rolf,,Praha 3,50.08247976876672,14.464559262038476,Private room,392,1,3,2018-09-19,0.89,2,100
25526430,❤️ Central Old Town apartment with NETFLIX ❤️,96776878,Carebnb,,Praha 1,50.090628063630234,14.431926487468223,Entire home/apt,1003,1,7,2018-08-20,1.91,1,270
25528480,YELLOW ELEPHANT,4287588,Veronika,,Praha 2,50.0770194852306,14.44004661970463,Entire home/apt,1504,2,14,2018-09-03,4.08,1,145
25528529,"Modern, newly refurbished: GREAT CENTRAL LOCATION!",192633632,Tereza & Kamila & Karolína,,Praha 8,50.09050978590398,14.453049957179203,Entire home/apt,1003,1,7,2018-09-10,2.16,2,157
25528904,Morejon apartment Andel. Céntrico y tranquilo,164729752,Ramón,,Praha 5,50.07172379615982,14.406432149635366,Entire home/apt,959,2,7,2018-08-22,2.14,2,284
